estado,nombre,periodo,partido
Morelos,Pablo Héctor Ojeda Cárdenas,17 de diciembre de 2021 - 2 de enero de 2022,Partido Encuentro Social
Morelos,Cuauhtémoc Blanco Bravo,3 de enero de 2022 - 4 de abril de 2024,Partido Encuentro Social
Morelos,Samuel Sotelo Salgado,4 de abril de 2024 - 2 de junio de 2024,Movimiento de Regeneración Nacional
Morelos,Cuauhtémoc Blanco Bravo,3 de junio de 2024 - 31 de agosto de 2024,Partido Encuentro Social
Morelos,Samuel Sotelo Salgado,1 de septiembre de 2024 - 30 de septiembre de 2024,Movimiento de Regeneración Nacional
Morelos,Margarita González Saravia Calderón,Desde el 1 de octubre de 2024,Movimiento de Regeneración Nacional
Nayarit,Jesús María Ferreira,1 de mayo de 1917 - 31 de diciembre de 1917,Partido Liberal Constitucionalista
Nayarit,José Santos Godínez,1 de enero de 1918 - 19 de marzo de 1919,Partido Liberal Constitucionalista
Nayarit,Francisco D. Santiago,20 de marzo de 1919 - 28 de febrero de 1920,Partido Liberal Constitucionalista
Nayarit,José Santos Godínez,30 de junio de 1920 - 26 de septiembre de 1921,Partido Liberal Constitucionalista
Nayarit,Fernando Salvador Ibarra,28 de febrero de 1920 - 29 de abril de 1920,Partido Laborista Mexicano
Nayarit,Salvador Arriola Valdés,29 de abril de 1920 - 29 de junio de 1920,Partido Laborista Mexicano
Nayarit,Pascual Villanueva Paredes,19 de septiembre de 1921 - 26 de septiembre de 1921,Partido Laborista Mexicano
Nayarit,Federico R. Corona,26 de septiembre de 1921 - 31 de diciembre de 1921,Partido Laborista Mexicano
Nayarit,Pascual Villanueva Paredes,19 de septiembre de 1921 - 23 de marzo de 1922,Partido Laborista Mexicano
Nayarit,Andrés Cortés Rosales,23 de marzo de 1922 - 23 de abril de 1922,Partido Laborista Mexicano
Nayarit,Pascual Villanueva Paredes,23 de abril de 1922 - 7 de noviembre de 1923,Partido Laborista Mexicano
Nayarit,Julián Chávez,7 de noviembre de 1923 - 21 de noviembre de 1923,Partido Laborista Mexicano
Nayarit,Pascual Villanueva Paredes,21 de noviembre de 1923 - 25 de febrero de 1924,Partido Laborista Mexicano
Nayarit,Rodolfo Moroña,25 de febrero de 1924 - 25 de marzo de 1924,Partido Laborista Mexicano
Nayarit,Pascual Villanueva Paredes,25 de marzo de 1924 - 9 de junio de 1924,Partido Laborista Mexicano
Nayarit,Pablo Retes Zepeda,9 de junio de 1924 - 18 de junio de 1924,Partido Laborista Mexicano
Nayarit,Pascual Villanueva Paredes,18 de junio de 1924 - 24 de noviembre de 1924,Partido Laborista Mexicano
Nayarit,Everardo Peña Navarro,24 de noviembre de 1924 - 24 de diciembre de 1924,Partido Laborista Mexicano
Nayarit,Pascual Villanueva Paredes,18 de junio de 1924 - 4 de marzo de 1925,Partido Laborista Mexicano
Nayarit,Miguel Díaz González,4 de marzo de 1925 - 16 de abril de 1925,Partido Laborista Mexicano
Nayarit,Pascual Villanueva Paredes,16 de abril de 1925 - 7 de abril de 1925,Partido Laborista Mexicano
Nayarit,Ismael Romero Gallardo,7 de abril de 1925 -16 de abril de 1925,Partido Laborista Mexicano
Nayarit,Pascual Villanueva Paredes,16 de abril de 1925 - 22 de junio de 1925,Partido Laborista Mexicano
Nayarit,Felipe C. Ríos,22 de junio de 1925 - 13 de agosto de 1925,Partido Laborista Mexicano
Nayarit,Edmundo Carrillo,13 de agosto de 1925 - 15 de agosto de 1925,Partido Laborista Mexicano
Nayarit,Francisco Jaime Hernández,14 de agosto de 1925,Partido Laborista Mexicano
Nayarit,Ricardo Velarde Osuna,15 de agosto de 1925 - 31 de diciembre de 1925,Partido Laborista Mexicano
Nayarit,José de la Peña Ledón,1925-1926,Partido Laborista Mexicano
Nayarit,Francisco Ramírez Romano,24 de febrero de 1927 - 12 de enero de 1928,Partido Laborista Mexicano
Nayarit,José Martínez Sotomayor,12 de enero de 1928 - 24 de febrero de 1928,Partido Laborista Mexicano
Nayarit,Esteban Baca Calderón,25 de febrero de 1928 - 18 de octubre de 1928,Partido Laborista Mexicano
Nayarit,José María Retes Zepeda,18 de octubre de 1928 - 23 de octubre de 1928,Partido Laborista Mexicano
Nayarit,Esteban Baca Calderón,23 de octubre de 1928 - 25 de enero de 1929,Partido Laborista Mexicano
Nayarit,Francisco Anguiano Ortiz,24 de octubre de 1929 - 31 de diciembre de 1929,Partido Laborista Mexicano
Nayarit,Luis Castillo Ledón,31 de diciembre de 1929 - 28 de enero de 1930,Partido Nacional Revolucionario
Nayarit,J. Jesús Valdés Sánchez,28 de enero de 1930 - 8 de febrero de 1930,Partido Nacional Revolucionario
Nayarit,Luis Castillo Ledón,8 de febrero de 1930 - 29 de abril de 1930,Partido Nacional Revolucionario
Nayarit,J. Jesús Valdés Sánchez,29 de abril de 1930 - 14 de mayo de 1930,Partido Nacional Revolucionario
Nayarit,Luis Castillo Ledón,14 de mayo de 1930 - 23 de diciembre de 1930,Partido Nacional Revolucionario
Nayarit,Salvador Trejo,4 de diciembre de 1930 - 23 de diciembre de 1930,Partido Nacional Revolucionario
Nayarit,Luis Castillo Ledón,23 de diciembre de 1930 - 13 de mayo de 1931,Partido Nacional Revolucionario
Nayarit,Manuel F. Ochoa,13 de mayo de 1931 - 14 de mayo de 1931,Partido Nacional Revolucionario
Nayarit,Rafael Ibarra Trujillo,15 de mayo de 1931 - 24 de mayo de 1931,Partido Nacional Revolucionario
Nayarit,Rafael Ibarra Trujillo,25 de mayo de 1931 - 31 de mayo de 1931,Partido Nacional Revolucionario
Nayarit,Luis Castillo Ledón,31 de mayo de 1931 - 3 de agosto de 1931,Partido Nacional Revolucionario
Nayarit,Ramón Narváez,3 de agosto de 1931,Partido Nacional Revolucionario
Nayarit,Ricardo Velarde Osuna,4 de agosto de 1931 - 7 de agosto de 1931,Partido Nacional Revolucionario
Nayarit,Juventino Espinosa Sánchez,7 de agosto de 1931 - 28 de octubre de 1933,Partido Nacional Revolucionario
Nayarit,Enrique Pérez Arce,28 de octubre de 1933,Partido Nacional Revolucionario
Nayarit,Gustavo B. Azcárraga,28 de octubre de 1933 - 31 de diciembre de 1933,Partido Nacional Revolucionario
Nayarit,Francisco Parra Ortiz,31 de diciembre de 1933 - 16 de febrero de 1934,Partido Nacional Revolucionario
Nayarit,Agustín Godínez Lomelí,16 de febrero de 1934 - 2 de marzo de 1934,Partido Nacional Revolucionario
Nayarit,Agustín Godínez Lomelí,4 de marzo de 1934 - 9 de marzo de 1934,Partido Nacional Revolucionario
Nayarit,Francisco Parra Ortiz,9 de marzo de 1933 - 29 de agosto de 1934,Partido Nacional Revolucionario
Nayarit,José Ibarra Valadez,29 de agosto de 1934 -14 de septiembre de 1934,Partido Nacional Revolucionario
Nayarit,Francisco Parra Ortiz,14 de septiembre de 1934 - 25 de noviembre de 1934,Partido Nacional Revolucionario
Nayarit,Lamberto Luna Plata,25 de noviembre de 1934 - 25 de diciembre de 1934,Partido Nacional Revolucionario
Nayarit,Francisco Parra Ortiz,25 de diciembre de 1934 - 15 de julio de 1935,Partido Nacional Revolucionario
Nayarit,Tomás López Partida,15 de julio de 1935 - 30 de julio de 1935,Partido Nacional Revolucionario
Nayarit,Francisco Parra Ortiz,30 de julio de 1935 - 30 de agosto de 1935,Partido Nacional Revolucionario
Nayarit,Joaquín Cardoso,30 de agosto de 1935 - 15 de septiembre de 1935,Partido Nacional Revolucionario
Nayarit,Joaquín Cardoso,20 de diciembre de 1935 - 20 de enero de 1936,Partido Nacional Revolucionario
Nayarit,Joaquín Cardoso,2 de marzo de 1936 - 2 de abril de 1936,Partido Nacional Revolucionario
Nayarit,Joaquín Cardoso,17 de abril de 1936 - 1 de mayo de 1936,Partido Nacional Revolucionario
Nayarit,Eduardo López Vidrio,1937,Partido Nacional Revolucionario
Nayarit,Juventino Espinosa Sánchez,1937 - 10 de julio de 1938,Partido de la Revolución Mexicana
Nayarit,Antioco Rodríguez,10 de julio de 1938 - 19 de julio de 1938,Partido de la Revolución Mexicana
Nayarit,Antioco Rodríguez,20 de julio de 1938 - 30 de julio de 1938,Partido de la Revolución Mexicana
Nayarit,Juventino Espinosa Sánchez,30 de julio de 1938 - 24 de septiembre de 1938,Partido de la Revolución Mexicana
Nayarit,José Luis Herrera López,24 de septiembre de 1938 - 2 de noviembre de 1938,Partido de la Revolución Mexicana
Nayarit,Juventino Espinosa Sánchez,2 de noviembre de 1938 - 1938,Partido de la Revolución Mexicana
Nayarit,Cuauhtémoc Ríos Martínez,1938 - 1938,Partido de la Revolución Mexicana
Nayarit,Juventino Espinosa Sánchez,1938 - 9 de septiembre de 1939,Partido de la Revolución Mexicana
Nayarit,Antíoco Rodríguez,9 de septiembre de 1939 - 7 de noviembre de 1939,Partido de la Revolución Mexicana
Nayarit,Juventino Espinosa Sánchez,7 de noviembre de 1939 - 1941,Partido de la Revolución Mexicana
Nayarit,José Reynaldo Díaz Vélez,30 de enero de 1941,Partido de la Revolución Mexicana
Nayarit,Ignacio Villela M.,1941 - 1941,Partido de la Revolución Mexicana
Nayarit,Heriberto Parra,2 de octubre de 1941 - 11 de octubre de 1941,Partido de la Revolución Mexicana
Nayarit,Heriberto Parra,12 de octubre de 1941 - 26 de octubre de 1941,Partido de la Revolución Mexicana
Nayarit,Candelario Miramontes Briseño,1941 - 21 de octubre de 1942,Partido de la Revolución Mexicana
Nayarit,Florencio Tipetez,21 de octubre de 1942 - 25 de octubre de 1942,Partido de la Revolución Mexicana
Nayarit,Candelario Miramontes Briseño,25 de octubre de 1942 - agosto de 1944,Partido de la Revolución Mexicana
Nayarit,Rodolfo Henríquez Hernández,Agosto de 1944,Partido de la Revolución Mexicana
Nayarit,Candelario Miramontes Briseño,Agosto de 1944 - 18 de septiembre de 1945,Partido de la Revolución Mexicana
Nayarit,Gilberto Flores Muñoz,1 de enero de 1946 - 31 de diciembre de 1951,Partido Revolucionario Institucional
Nayarit,José Limón Guzmán,1 de enero de 1952 - 31 de diciembre de 1957,Partido Revolucionario Institucional
Nayarit,Miguel Durán Pérez,Diciembre de 1955,Partido Revolucionario Institucional
Nayarit,Francisco García Montero,1 de enero de 1958 - 31 de diciembre de 1963,Partido Revolucionario Institucional
Nayarit,Julián Gascón Mercado,1 de enero de 1964 - 31 de diciembre de 1969,Partido Revolucionario Institucional
Nayarit,Roberto Gómez Reyes,1 de enero de 1970 - 31 de diciembre de 1975,Partido Revolucionario Institucional
Nayarit,Rogelio Flores Curiel,1 de enero de 1976 - 18 de septiembre de 1981,Partido Revolucionario Institucional
Nayarit,Emilio Manuel González Parra,19 de septiembre de 1981 - 18 de septiembre de 1987,Partido Revolucionario Institucional
Nayarit,Celso Humberto Delgado Ramírez,19 de septiembre de 1987 - 18 de septiembre de 1993,Partido Revolucionario Institucional
Nayarit,Rigoberto Ochoa Zaragoza,19 de septiembre de 1993 - 18 de septiembre de 1999,Partido Revolucionario Institucional
Nayarit,Antonio Echevarría Domínguez,19 de septiembre de 1999 - 18 de septiembre de 2005,Partido Acción Nacional
Nayarit,Ney González Sánchez,19 de septiembre de 2005 - 18 de septiembre de 2011,Partido Revolucionario Institucional
Nayarit,Roberto Sandoval Castañeda,19 de septiembre de 2011 - 18 de septiembre de 2017,Partido Revolucionario Institucional
Nayarit,Antonio Echevarría García,19 de septiembre de 2017 - 18 de septiembre de 2021,Partido Acción Nacional
Nayarit,Miguel Ángel Navarro Quintero,Desde el 19 de septiembre de 2021,Movimiento de Regeneración Nacional
Nuevo León,José Antonio Rodríguez,11 de agosto de 1824 - 15 de junio de 1825,
Nuevo León,José María Parás,15 de junio de 1825 - 17 de febrero de 1827,
Nuevo León,Manuel Gómez de Castro,17 de febrero de 1827,
Nuevo León,Joaquín García,17 de febrero de 1829 - 9 de noviembre de 1829,
Nuevo León,Manuel Gómez de Castro,9 de noviembre de 1829 - 30 de diciembre de 1829,
Nuevo León,Joaquín García,30 de diciembre de 1829 - 5 de septiembre de 1830,
Nuevo León,Nicolás José de la Garza y Guerra,5 de septiembre de 1830 - 12 de octubre de 1830,
Nuevo León,Joaquín García,12 de octubre de 1830 - 17 de febrero de 1832,
Nuevo León,Manuel Gómez de Castro,17 de febrero de 1833 - 25 de febrero de 1833,
Nuevo León,Manuel María de Llano,25 de febrero de 1833 - 1 de agosto de 1834,
Nuevo León,Pedro Lemus,1 de agosto de 1834 - 3 de agosto de 1834,
Nuevo León,Manuel Gómez de Castro,3 de agosto de 1834 - 17 de febrero de 1835,
Nuevo León,Juan Nepomuceno de la Garza y Evia,17 de febrero de 1835 - 30 de diciembre de 1836,
Nuevo León,Juan Nepomuceno de la Garza y Evia,30 de diciembre de 1836 - 6 de febrero de 1837,
Nuevo León,Manuel Gómez de Castro,6 de febrero de 1837 - 19 de marzo de 1837,
Nuevo León,Domingo Martínez,19 de marzo de 1836 - 11 de abril de 1837,
Nuevo León,Juan Nepomuceno de la Garza y Evia,11 de abril de 1837 - 8 de agosto de 1837,
Nuevo León,Joaquín García,8 de agosto de 1837 - 29 de marzo de 1838,
Nuevo León,Pedro José Morales,29 de marzo de 1838 - 5 de julio de 1838,
Nuevo León,Joaquín García,5 de julio de 1838 - 3 de marzo de 1839,
Nuevo León,Manuel María de Llano,3 de marzo de 1839 - 12 de marzo de 1839,
Nuevo León,Anselmo R. de Marichalar,12 de marzo de 1839 - 21 de marzo de 1839,
Nuevo León,Joaquín García,21 de marzo de 1839 - 29 de julio de 1839,
Nuevo León,Anselmo R. de Marichalar,29 de julio de 1839 - 23 de septiembre de 1839,
Nuevo León,José de Jesús Dávila y Prieto,23 de septiembre de 1839 - 30 de agosto de 1841,
Nuevo León,Mateo R. Quiroz,30 de agosto de 1841 - 20 de septiembre de 1841,
Nuevo León,Manuel María de Llano,20 de septiembre de 1841 - 21 de diciembre de 1841,
Nuevo León,José María Ortega,21 de diciembre de 1841 - 17 de diciembre de 1844,
Nuevo León,Manuel María de Llano,17 de diciembre de 1844 - 31 de marzo de 1845,
Nuevo León,Juan Nepomuceno de la Garza y Evia,31 de marzo de 1845 - 5 de enero de 1846,
Nuevo León,Rómulo Díaz de la Vega,5 de enero de 1846 - 30 de agosto de 1846,
Nuevo León,Juan Nepomuceno de la Garza y Evia,30 de agosto de 1846 - 1 de septiembre de 1846,
Nuevo León,Pedro de Ampudia y Grimarest,1 de septiembre de 1846 - 20 de septiembre de 1846,
Nuevo León,Francisco de Padua Morales,20 de septiembre de 1846 - 17 de febrero de 1848,
Nuevo León,José María Parás,17 de febrero de 1848 - 14 de enero de 1850,
Nuevo León,Pedro José García del Valle,14 de enero de 1850 - 17 de febrero de 1851,
Nuevo León,Agapito García Dávila,17 de febrero de 1851 - 19 de enero de 1853,
Nuevo León,Juan Nepomuceno de la Garza y Evia,19 de enero de 1853 - 23 de junio de 1853,
Nuevo León,Pedro de Ampudia y Grimarest,23 de junio de 1853 - 22 de octubre de 1854,
Nuevo León,Mariano Moret,22 de octubre de 1854 - 2 de noviembre de 1854,
Nuevo León,Jerónimo Cardona,2 de noviembre de 1854 - 23 de marzo de 1855,Partido Conservador
Nuevo León,Santiago Vidaurri,23 de mayo de 1855 - 13 de diciembre de 1856,
Nuevo León,Juan Nepomuceno de la Garza y Evia,13 de diciembre de 1856 - 17 de agosto de 1857,
Nuevo León,Santiago Vidaurri,17 de agosto de 1857 - 28 de julio de 1858,
Nuevo León,Domingo Martínez,28 de julio de 1858 - 17 de octubre de 1858,
Nuevo León,Santiago Vidaurri,17 de octubre de 1858 - 25 de septiembre de 1859,
Nuevo León,José Silvestre Aramberri,25 de septiembre de 1859 - 5 de diciembre de 1859,
Nuevo León,Domingo Martínez,5 de diciembre de 1859 - 11 de abril de 1860,
Nuevo León,Santiago Vidaurri,11 de abril de 1860 - 5 de agosto de 1862,
Nuevo León,Domingo Martínez,5 de agosto de 1862 - 12 de noviembre de 1862,
Nuevo León,Santiago Vidaurri,12 de noviembre de 1862 - 26 de febrero de 1864,
Nuevo León,Jesús María Benítez Martínez de Pinillos,26 de febrero de 1864 - 13 de julio de 1864,
Nuevo León,Manuel Z. Gómez,13 de julio de 1864 - 15 de agosto de 1864,
Nuevo León,Julián Quiroga,15 de agosto de 1864 - 26 de agosto de 1864,
Nuevo León,Mariano Escobedo,13 de abril de 1865 - 1 de junio de 1865,
Nuevo León,Simón de la Garza Melo,1 de junio de 1865 - 12 de junio de 1865,
Nuevo León,Mariano Escobedo,6 de agosto de 1866 - 18 de agosto de 1866,
Nuevo León,Juan C. Doria,18 de agosto de 1866 - 10 de noviembre de 1866,
Nuevo León,Manuel Z. Gómez,10 de noviembre de 1866 - 4 de diciembre de 1867,
Nuevo León,Jerónimo Treviño,4 de diciembre de 1867 - 9 de junio de 1869,
Nuevo León,Trinidad de la Garza Melo,9 de junio de 1869 - 9 de agosto de 1869,
Nuevo León,Jerónimo Treviño,9 de agosto de 1869 - 17 de noviembre de 1869,
Nuevo León,Lázaro Garza Ayala,17 de noviembre de 1869 - 17 de febrero de 1870,
Nuevo León,Jerónimo Treviño,17 de febrero de 1870 - 17 de octubre de 1870,
Nuevo León,José Eleuterio González,17 de octubre de 1870 - 30 de noviembre de 1870,
Nuevo León,Jerónimo Treviño,30 de noviembre de 1870 - 4 de octubre de 1871,
Nuevo León,Genaro Garza García,4 de octubre de 1871 - 9 de junio de 1872,
Nuevo León,Lázaro Garza Ayala,9 de junio de 1872 - 13 de agosto de 1872,
Nuevo León,Narciso Dávila,13 de agosto de 1872 - 4 de diciembre de 1872,
Nuevo León,José Eleuterio González,4 de diciembre de 1872 - 4 de octubre de 1873,
Nuevo León,Ramón Treviño,4 de octubre de 1873 - 2 de enero de 1874,
Nuevo León,José Eleuterio González,2 de enero de 1874 - 8 de marzo de 1875,
Nuevo León,Ramón Treviño,8 de marzo de 1874 - 26 de mayo de 1875,
Nuevo León,Francisco González Doria,26 de mayo de 1875 - 15 de septiembre de 1875,
Nuevo León,Carlos Fuero,15 de septiembre de 1875 - 25 de mayo de 1876,
Nuevo León,Narciso Dávila,25 de mayo de 1876 - 7 de diciembre de 1876,
Nuevo León,Canuto García,7 de diciembre de 1876 - 12 de diciembre de 1876,
Nuevo León,Genaro Garza García,12 de diciembre de 1876 - 12 de marzo de 1877,
Nuevo León,Jerónimo Treviño,12 de marzo de 1877 - 16 de abril de 1877,
Nuevo León,Genaro Garza García,16 de abril de 1877 - 4 de octubre de 1879,
Nuevo León,Viviano L. Villareal,4 de octubre de 1879 - 3 de octubre de 1881,
Nuevo León,Genaro Garza García,4 de octubre de 1881 - 3 de octubre de 1883,
Nuevo León,Canuto García,4 de octubre de 1883 - 3 de octubre de 1885,
Nuevo León,Genaro Garza García,4 de octubre de 1885 - 9 de noviembre de 1885,
Nuevo León,Mauro A. Sepúlveda,9 de noviembre de 1885 - 12 de diciembre de 1885,
Nuevo León,Bernardo Reyes,12 de diciembre de 1885 - 4 de octubre de 1887,
Nuevo León,Lázaro Garza Ayala,4 de octubre de 1887 - 3 de octubre de 1889,
Nuevo León,Bernardo Reyes,4 de octubre de 1889 - 21 de abril de 1896,
Nuevo León,Carlos Berardi,21 de abril de 1896 - 23 de mayo de 1896,
Nuevo León,Bernardo Reyes,23 de mayo de 1896 - 3 de diciembre de 1897,
Nuevo León,Carlos Félix Ayala,3 de diciembre de 1897 - 19 de diciembre de 1897,
Nuevo León,Bernardo Reyes,19 de diciembre de 1897 - 23 de enero de 1900,
Nuevo León,Pedro Benítez Leal,23 de enero de 1900 - 29 de diciembre de 1902,
